epoch,tau,curriculum_phase,train_loss,train_acc,best_acc,program_recovery_rate,expected_edge_recovery,expected_any_recovery,expected_candidate_present,expected_edge_choice_mass,layer_output_credit,expected_edge_active,transform_mass,skip_mass,disable_mass,choice_entropy,active_cells,expected_top_cells,primitive_top_share,active_edges_per_target,final_read_last,final_read_mean,final_read_learned,state_norm_none,state_norm_layernorm,slot_address_used_by_controller,slot_address_used_by_executor,primitive_embedding_rank,primitive_pair_cos_mean,primitive_pair_cos_max,usage_entropy,usage_credit_observations,action_L0_0_1_diff_present,action_L0_0_1_diff_choice_mass,action_L0_0_1_diff_recovery,action_L0_0_1_diff_active,action_L0_0_1_diff_tape,action_L0_2_3_diff_present,action_L0_2_3_diff_choice_mass,action_L0_2_3_diff_recovery,action_L0_2_3_diff_active,action_L0_2_3_diff_tape,action_L1_1_3_product_present,action_L1_1_3_product_choice_mass,action_L1_1_3_product_recovery,action_L1_1_3_product_active,action_L1_1_3_product_tape,layer_listen_score,layer_action_similarity,semantic_grid_mismatch,semantic_neighbor_entropy,grid_candidate_usage,semantic_candidate_usage,usage_candidate_usage,random_candidate_usage,scanner_source_mass_sum,edge_scale_mean,cell_output_gate_mean,cell_tape_weight_mean,cell_write_mass_mean,target_write_gate_mean,slot_alive_mean,slot_alive_count,split_none_mass,split_one_mass,split_two_mass,child_gate_mean,merge_gate_mean,collector_mass_mean,edge_pair_bias_expected,edge_pair_bias_std,write_pair_bias_expected,write_pair_bias_std,phase_pair_bias_expected,phase_pair_bias_std,cell_output_pair_bias_expected,cell_output_pair_bias_std,signal_expected_choice_mass,signal_candidate_present,signal_primitive_top_share,signal_active_mean,signal_tape_mean,signal_active_cells_soft,signal_layer_listen_score,signal_slot_alive_mean,signal_split_two_mass,signal_merge_gate_mean,signal_layer_action_similarity,adaptive_recovery_gate,adaptive_collapse_gate,adaptive_sparse_gate,adaptive_dependency_gate,adaptive_choice_boost,val_loss,val_acc,oracle_acc,gain_disabled_delta,sim_result_disabled_delta,sim_disabled_delta,choice_without_sim_delta,final_read_mode,credit_teacher_credit_items,credit_teacher_credit_staleness_mean,credit_teacher_credit_age_max,credit_audit_credit_items,credit_audit_credit_staleness_mean,credit_audit_credit_age_max,credit_deploy_credit_items,credit_deploy_credit_staleness_mean,credit_deploy_credit_age_max,honesty_score,ce_loss,sim_loss,expected_choice_loss,non_expected_primitive_loss,expected_active_loss,non_expected_active_loss,non_expected_tape_loss,non_expected_transform_loss,primitive_usage_diversity,cell_choice_diversity,active_budget,tape_budget,layer_action_diversity,branch_split_loss,branch_alive_loss,branch_child_loss,branch_merge_loss,branch_collector_loss,min_transform_loss,eff_lambda_choice,eff_lambda_non_expected_primitive,eff_lambda_primitive_usage_diversity,eff_lambda_cell_choice_diversity,eff_lambda_non_expected_active,eff_lambda_non_expected_tape,eff_lambda_non_expected_transform,eff_lambda_active_budget,eff_lambda_tape_budget,eff_lambda_layer_action_diversity,weighted_ce_loss,weighted_sim_loss,weighted_expected_choice_loss,weighted_expected_active_loss,weighted_non_expected_primitive_loss,weighted_non_expected_active_loss,weighted_non_expected_tape_loss,weighted_non_expected_transform_loss,weighted_primitive_usage_diversity,weighted_cell_choice_diversity,weighted_active_budget,weighted_tape_budget,weighted_layer_action_diversity,weighted_branch_split_loss,weighted_branch_alive_loss,weighted_branch_child_loss,weighted_branch_merge_loss,weighted_branch_collector_loss,weighted_min_transform_loss,loss_accounting_error
1,1.0,teacher,0.6969654202461243,0.5009114583333333,0.4986979166666667,0.15494791666666666,0.15494791666666666,0.20784505208333334,0.28515625,0.14061021556456885,0.14061021556456885,0.2803851117690404,0.6197378635406494,0.2204824760556221,0.15977967530488968,1.025475800037384,16.0,1.5,0.30657970905303955,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.43524256348609924,0.9872980117797852,3.218433380126953,491520.0,0.34765625,0.22710171341896057,0.25390625,0.30066075921058655,0.0969003289937973,0.19921875,0.13023093342781067,0.1640625,0.3017682433128357,0.10758138447999954,0.30859375,0.06449799984693527,0.046875,0.23872633278369904,0.0762723833322525,0.7173267006874084,0.7294266223907471,0.43408203125,3.187317132949829,0.6952340304851532,0.2062504142522812,0.009786878246814013,0.08872871100902557,1.000000033993274,0.9339480102062225,0.5601559281349182,0.09890099242329597,0.2371157556772232,0.6554940044879913,0.49229831993579865,2.005859375,0.3453283756971359,0.3286001831293106,0.32607145607471466,0.5241747200489044,0.4950377643108368,0.2509715333580971,0.006506742909550667,0.003819104051217437,0.004516158252954483,0.003816891461610794,0.003972005099058151,0.003919507376849651,0.0,0.0,0.0,0.0,0.26921291363735994,0.26202294702331225,0.08747541898240646,4.1923671384652454,0.6635172526041667,0.49600016276041664,0.32629438589016596,0.4967549641927083,0.5019333531459172,0.0,0.0,0.0,0.9285563151041667,2.5,0.6940795878569285,0.4986979166666667,1.0,-0.0016983747482299805,0.0002837181091308594,0.004329204559326172,0.05371112748980522,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4986979166666667,0.6968628247578939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007214017528004509,0.051430132860938706,0.013065054706142594,0.005317644159852837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968628247578939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.810572271755746e-10
2,0.92,teacher,0.6940343871712684,0.5005208333333333,0.4986979166666667,0.0859375,0.0859375,0.11507161458333333,0.2994791666666667,0.08722575257221858,0.08722575257221858,0.3106391926606496,0.6870388686656952,0.17752622812986374,0.13543491065502167,1.226589858531952,16.0,0.0,0.3225385546684265,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4344072639942169,0.9873603582382202,3.2181925773620605,983040.0,0.39453125,0.10872261226177216,0.109375,0.3045080900192261,0.1033279225230217,0.22265625,0.07056847214698792,0.0703125,0.326865553855896,0.12906065583229065,0.28125,0.08238617330789566,0.078125,0.3005439341068268,0.11209675669670105,0.8286131024360657,0.8631863594055176,0.431915283203125,3.1874217987060547,0.6744572520256042,0.2755514308810234,0.00545417913235724,0.04453715309500694,1.0000000151339918,0.8691180944442749,0.5728209018707275,0.13566915690898895,0.2924371361732483,0.7470036149024963,0.4946407079696655,2.189453125,0.3464374244213104,0.3305215537548065,0.32304105162620544,0.5242697596549988,0.49498143792152405,0.25103171169757843,0.005968840792775154,0.005926431156694889,0.0026793144643306732,0.005909626837819815,0.0038508784491568804,0.005698494613170624,0.0,0.0,0.0,0.0,0.2776207576195399,0.31334253574411075,0.12043598865469297,5.013480587800344,0.7892374674479167,0.49585164388020836,0.32494572872916855,0.49515380859375,0.7983262856801351,0.0,0.0,0.0,0.9842936197916666,2.5,0.6934231420358022,0.4921875,1.0,-0.0006492733955383301,-0.0009836554527282715,-0.0016844868659973145,0.051779668778181076,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4921875,0.6939215660095215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04664798453450203,0.034546895030265055,0.011278469255194068,0.0006842196704326398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939215660095215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1886038819852729e-09
3,0.8464,teacher,0.6936251272757848,0.5005859375,0.5029296875,0.059895833333333336,0.059895833333333336,0.08186848958333333,0.5286458333333334,0.09520922104517619,0.09520922104517619,0.34145394961039227,0.7393991053104401,0.14595899730920792,0.11464191228151321,1.2591294050216675,16.0,0.0,0.2854855805635452,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4347062408924103,0.9875106811523438,3.2185049057006836,1474560.0,0.3515625,0.0836915597319603,0.08984375,0.3083377480506897,0.1059756800532341,0.234375,0.045852936804294586,0.0390625,0.359565794467926,0.13996544480323792,1.0,0.15608316659927368,0.05078125,0.35645830631256104,0.15887877345085144,0.900840699672699,0.9186501502990723,0.448333740234375,3.187775731086731,0.7571609020233154,0.18472915887832642,0.02354683680459857,0.034563079476356506,0.9999999771825969,0.7928507924079895,0.579665333032608,0.1720503643155098,0.34498973190784454,0.8152348399162292,0.4974560886621475,2.357421875,0.3436726778745651,0.32886525988578796,0.3274620771408081,0.5237612724304199,0.49297940731048584,0.2503049746155739,0.0037960654590278864,0.008435779251158237,-0.0001873059809440747,0.008268764242529869,0.001608237624168396,0.007904654368758202,0.0,0.0,0.0,0.0,0.2662899525215228,0.36045619746049246,0.15365958511829375,5.76729914744695,0.87017822265625,0.49522298177083335,0.325044297426939,0.4939961751302083,0.8489850704868634,0.0,0.0,0.0,0.99459228515625,2.5,0.6933140208323797,0.5029296875,1.0,0.002496182918548584,0.001994609832763672,0.013834357261657715,0.0511324442923069,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029296875,0.6935468514760336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045524548677106695,0.06305248122662306,0.019541460710267227,0.005010887755558239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6935468514760336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.403519688305323e-10
4,0.778688,teacher,0.6937359919150671,0.5,0.5029296875,0.19791666666666666,0.19791666666666666,0.284912109375,0.3203125,0.10977454731861751,0.10977454731861751,0.3694104452927907,0.7621253728866577,0.13289782032370567,0.10497681051492691,1.6328585743904114,16.0,6.0,0.23000380396842957,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.43463075160980225,0.9876615405082703,3.2183756828308105,1966080.0,0.3671875,0.10341857373714447,0.15625,0.3265877068042755,0.12009274214506149,0.21484375,0.06852928549051285,0.1015625,0.3917980492115021,0.15854358673095703,0.37890625,0.1573757827281952,0.3359375,0.3898455798625946,0.1799861490726471,0.9280897974967957,0.5751259326934814,0.453643798828125,3.187734842300415,0.6730671375989914,0.21397995203733444,0.06144607439637184,0.05150684341788292,1.0000000074505806,0.710606575012207,0.5892453789710999,0.19618572294712067,0.3786785304546356,0.8507094383239746,0.4945579618215561,2.263671875,0.3443445712327957,0.3294026106595993,0.326252818107605,0.5240376591682434,0.49555039405822754,0.2513718158006668,0.004518181085586548,0.00924673117697239,0.00029918033396825194,0.009531953372061253,0.0035592326894402504,0.008756059221923351,0.0,0.0,0.0,0.0,0.21844310462474822,0.4032786073784033,0.18498208597302437,6.452457722028097,0.9151041666666667,0.49561767578125,0.32583298136790595,0.49393310546875,0.7524246960878372,0.0,0.0,0.0,0.9970377604166667,2.5,0.6944123953580856,0.4886067708333333,1.0,0.0013535022735595703,-0.0013783574104309082,0.0007478594779968262,0.04600680246949196,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886067708333333,0.6936381975809733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04078798775250713,0.0971052079151074,0.029452298178027074,0.0012009606068507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936381975809733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.050669965063094e-10
5,0.7163929600000001,teacher,0.693440833191077,0.5057942708333333,0.5048828125,0.19140625,0.19140625,0.24104817708333334,0.5143229166666666,0.13070109486579895,0.13070109486579895,0.3917674819628398,0.7826094031333923,0.12213465571403503,0.09525594487786293,1.6666858196258545,16.0,5.0,0.2357783168554306,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.43476685881614685,0.9874897003173828,3.218496084213257,2457600.0,0.31640625,0.07999237626791,0.109375,0.3482917845249176,0.12838926911354065,0.2265625,0.04855535179376602,0.0546875,0.3896699547767639,0.16335120797157288,1.0,0.2635555565357208,0.41015625,0.43734070658683777,0.2109890878200531,0.9471641182899475,0.5644052624702454,0.4638671875,3.1879942417144775,0.7169660329818726,0.17532014101743698,0.03600507462397218,0.07170875743031502,1.0000000060535967,0.6456679254770279,0.5858632326126099,0.2168818712234497,0.414126917719841,0.8824034929275513,0.4925210773944855,2.216796875,0.3442457318305969,0.32975292205810547,0.3260013461112976,0.5241777896881104,0.49429431557655334,0.25119663774967194,0.005103803239762783,0.010157452896237373,5.2913524996256456e-05,0.010449500754475594,0.005832189694046974,0.009315879084169865,0.0,0.0,0.0,0.0,0.25057861519356567,0.4337365301946799,0.20428428115944067,6.939784419536591,0.93858642578125,0.49483642578125,0.3258898466825485,0.4934468587239583,0.5082444441815217,0.0,0.0,0.0,0.9978190104166667,2.5,0.693286528189977,0.5048828125,1.0,-0.0023120641708374023,0.0002206563949584961,-0.001719832420349121,0.043522413820028305,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048828125,0.693358580271403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045271300431340936,0.12632843870669602,0.036684872939561804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693358580271403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.288666367533665e-09
6,0.6590815232000001,teacher,0.6936694040894509,0.49908854166666666,0.5048828125,0.07161458333333333,0.07161458333333333,0.091552734375,0.3177083333333333,0.056492723524570465,0.056492723524570465,0.40498900413513184,0.7945128977298737,0.11600395292043686,0.08948317170143127,1.758242428302765,16.0,0.0,0.2381233125925064,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4349465072154999,0.9869632720947266,3.218535900115967,2949120.0,0.35546875,0.03696732223033905,0.01953125,0.3410474359989166,0.1255715787410736,0.1640625,0.024468056857585907,0.015625,0.38994380831718445,0.16567140817642212,0.43359375,0.10804279148578644,0.1796875,0.48397576808929443,0.24286271631717682,0.9630168676376343,0.6547779440879822,0.4642333984375,3.187811017036438,0.6656878590583801,0.22579753771424294,0.022551619447767735,0.08596296608448029,0.9999999823048711,0.6010569334030151,0.5937387347221375,0.23789846152067184,0.4403684586286545,0.9012880921363831,0.49645961821079254,2.31640625,0.3437129408121109,0.3295423090457916,0.3267447501420975,0.522421658039093,0.49402356147766113,0.2513112872838974,0.0037394005339592695,0.010558695532381535,-0.0006715897470712662,0.011198855936527252,0.00540629168972373,0.00986199826002121,0.0,0.0,0.0,0.0,0.22090086974203588,0.4638238777716955,0.2248700981338819,7.421182107925415,0.95526123046875,0.49524129231770836,0.32602119371294974,0.4932373046875,0.6145340422789256,0.0,0.0,0.0,0.9981526692708333,2.5,0.693119133512179,0.4996744791666667,1.0,-0.000148773193359375,-0.0006603002548217773,-0.00015032291412353516,0.041344814002513885,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4996744791666667,0.6934861818949382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041745343959579864,0.16025197990238665,0.04569867520282666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934861818949382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9293005798791683e-09
7,0.6063550013440001,teacher,0.6937722146511078,0.49609375,0.5221354166666666,0.028645833333333332,0.028645833333333332,0.0634765625,0.8151041666666666,0.048866392423709236,0.048866392423709236,0.4238279660542806,0.8023412525653839,0.11032815277576447,0.08733057975769043,1.940534234046936,16.0,0.0,0.299383282661438,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.43522369861602783,0.9864801168441772,3.2186574935913086,3440640.0,1.0,0.048606812953948975,0.01953125,0.33710747957229614,0.12139929085969925,1.0,0.036102890968322754,0.0234375,0.4098920226097107,0.17521452903747559,0.4453125,0.06188947334885597,0.04296875,0.524484395980835,0.2409760057926178,0.9715708494186401,0.45135289430618286,0.462982177734375,3.1878585815429688,0.693139910697937,0.1792525127530098,0.08473136462271214,0.04287620447576046,0.9999999925494194,0.5528627038002014,0.5799241065979004,0.25134482979774475,0.47422410547733307,0.9213314950466156,0.4969274550676346,2.326171875,0.34341010451316833,0.32899394631385803,0.32759594917297363,0.5243009626865387,0.49130387604236603,0.24831146001815796,0.0012560391332954168,0.012926386669278145,-0.002947891829535365,0.013153226114809513,0.0037683143746107817,0.011553267948329449,0.0,0.0,0.0,0.0,0.21275172034899395,0.5029545364280542,0.2516771756112576,8.04727257490158,0.9687215169270833,0.495709228515625,0.32651423464218776,0.493115234375,0.5905047456423441,0.0,0.0,0.0,0.99853515625,2.5,0.6925954123338064,0.5221354166666666,1.0,0.0014458298683166504,-0.00014925003051757812,0.0028148889541625977,0.0383085161447525,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5221354166666666,0.6935899098714192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038395766727626325,0.21294479904075464,0.05965082356706262,2.7911308279726653e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6935899098714192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754645897113278e-10
8,0.5578466012364802,teacher,0.6938874905308088,0.5005208333333333,0.5221354166666666,0.16796875,0.16796875,0.18074544270833334,0.3671875,0.09536223361889522,0.09536223361889522,0.4439264436562856,0.8215616345405579,0.10059474036097527,0.07784359157085419,2.011600971221924,16.0,1.0,0.18366677314043045,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4347909688949585,0.9858620762825012,3.2186224460601807,3932160.0,0.3671875,0.10323822498321533,0.15625,0.346487432718277,0.12947899103164673,0.27734375,0.08354315161705017,0.14453125,0.4112005829811096,0.18582722544670105,0.45703125,0.09930532425642014,0.203125,0.5740913152694702,0.2846682071685791,0.9785181879997253,0.68803471326828,0.465545654296875,3.1878738403320312,0.7254131138324738,0.17822697013616562,0.03261542692780495,0.06374453753232956,1.0000000484287739,0.5166320651769638,0.5823354125022888,0.27423715591430664,0.5074198991060257,0.9412610530853271,0.4961054027080536,2.28125,0.34359344840049744,0.3287012279033661,0.32770535349845886,0.524414598941803,0.49462300539016724,0.2497745156288147,0.0032826275564730167,0.0134738739579916,-0.0024864510633051395,0.013899674639105797,0.004309046547859907,0.012718573212623596,0.0,0.0,0.0,0.0,0.19743801491955917,0.5272501096129417,0.2607413710405429,8.43600180943807,0.9748860677083333,0.49608968098958334,0.32627493689457576,0.49307861328125,0.5891599133610725,0.0,0.0,0.0,0.99853515625,2.5,0.6931861688693365,0.5078125,1.0,0.0010918974876403809,4.011392593383789e-05,0.003202378749847412,0.035948075354099274,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078125,0.6935426712036132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03696941292534272,0.24743951012690862,0.06379621510083476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6935426712036132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3627045592510285e-10
9,0.5132188731375618,teacher,0.6940029407540957,0.5043619791666667,0.5221354166666666,0.09505208333333333,0.09505208333333333,0.097412109375,0.53515625,0.09315989663203557,0.09315989663203557,0.4577015240987142,0.8133090138435364,0.10375508293509483,0.08293589577078819,2.2364717721939087,16.0,1.0,0.23591072857379913,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4349088668823242,0.9859896898269653,3.2184746265411377,4423680.0,0.39453125,0.04287005215883255,0.0390625,0.3732067346572876,0.13777419924736023,0.2109375,0.03926113247871399,0.05078125,0.4444267153739929,0.2043619453907013,1.0,0.19734850525856018,0.1953125,0.5554711222648621,0.220665842294693,0.9829959869384766,0.37941861152648926,0.46826171875,3.1880316734313965,0.604182094335556,0.22692835330963135,0.12173526734113693,0.04715430364012718,1.0000000186264515,0.49162399768829346,0.5615484118461609,0.2665221095085144,0.5166003108024597,0.9469185471534729,0.4958159625530243,2.228515625,0.3440380096435547,0.3291291147470474,0.3268328607082367,0.5240934789180756,0.4921761155128479,0.24855171144008636,0.009744979441165924,0.01401849091053009,0.0030325620900839567,0.014528066851198673,0.01045176386833191,0.013149992562830448,0.0,0.0,0.0,0.0,0.21148216960330804,0.5493746106823285,0.26920903896292053,8.789993739128112,0.9803914388020833,0.4960713704427083,0.3263677125175794,0.4929911295572917,0.5242224338153998,0.0,0.0,0.0,0.99853515625,2.5,0.6936513235171636,0.4921875,1.0,0.0038748979568481445,0.0018453001976013184,0.00661545991897583,0.030235785990953445,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4921875,0.6934830029805501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367812761105597,0.27817541907231014,0.06729274212072293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934830029805501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.451998604158234e-10
10,0.47216136328655683,teacher,0.6944117739796638,0.49778645833333335,0.5221354166666666,0.018229166666666668,0.018229166666666668,0.016276041666666668,0.3658854166666667,0.04351045129199823,0.04351045129199823,0.4620620508988698,0.8251628279685974,0.09611925482749939,0.0787179283797741,2.1796627044677734,16.0,0.5,0.18661820888519287,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.43463385105133057,0.9852129220962524,3.2185795307159424,4915200.0,0.3515625,0.028950534760951996,0.01953125,0.3593970239162445,0.13327902555465698,0.23828125,0.019928669556975365,0.01171875,0.450006902217865,0.21795600652694702,0.5078125,0.08165214955806732,0.0234375,0.5767822265625,0.25004756450653076,0.9845517873764038,0.563000500202179,0.467926025390625,3.18790340423584,0.7306839525699615,0.17113136500120163,0.06076990161091089,0.03741476405411959,0.9999999832361937,0.47545675933361053,0.5731129348278046,0.280021995306015,0.5255577266216278,0.9499378800392151,0.49599412083625793,2.298828125,0.34457607567310333,0.33074751496315,0.32467642426490784,0.5255216658115387,0.4925595223903656,0.24871355295181274,0.007883628830313683,0.015582435764372349,0.002234486397355795,0.01572272554039955,0.009050028398633003,0.014481249265372753,0.0,0.0,0.0,0.0,0.2229308046400547,0.5632005075613657,0.2769722824295362,9.011208136876425,0.9842244466145833,0.49612833658854166,0.3263230120142301,0.49262898763020835,0.4149428886671861,0.0,0.0,0.0,0.99853515625,2.5,0.693393255273501,0.4944661458333333,1.0,-0.0011761188507080078,-0.0008339881896972656,-0.0010967850685119629,0.030677488073706627,last,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4944661458333333,0.6935693105061849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03785717620824774,0.29922515725096066,0.07122908029705285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6935693105061849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4265727488194102e-09
