epoch,tau,train_loss,train_acc,best_acc,program_recovery_rate,expected_edge_recovery,expected_any_recovery,expected_candidate_present,expected_edge_choice_mass,expected_edge_active,transform_mass,skip_mass,disable_mass,choice_entropy,active_cells,expected_top_cells,primitive_top_share,active_edges_per_target,final_read_last,final_read_mean,final_read_learned,state_norm_none,state_norm_layernorm,slot_address_used_by_controller,slot_address_used_by_executor,primitive_embedding_rank,primitive_pair_cos_mean,primitive_pair_cos_max,usage_entropy,action_L0_0_1_diff_present,action_L0_0_1_diff_choice_mass,action_L0_0_1_diff_recovery,action_L0_0_1_diff_active,action_L0_0_1_diff_tape,semantic_grid_mismatch,grid_candidate_usage,semantic_candidate_usage,usage_candidate_usage,random_candidate_usage,scanner_source_mass_sum,edge_scale_mean,cell_output_gate_mean,cell_tape_weight_mean,cell_write_mass_mean,target_write_gate_mean,edge_pair_bias_expected,edge_pair_bias_std,write_pair_bias_expected,write_pair_bias_std,phase_pair_bias_expected,phase_pair_bias_std,cell_output_pair_bias_expected,cell_output_pair_bias_std,signal_expected_choice_mass,signal_candidate_present,signal_primitive_top_share,signal_active_mean,signal_tape_mean,signal_active_cells_soft,adaptive_recovery_gate,adaptive_collapse_gate,adaptive_sparse_gate,adaptive_choice_boost,val_loss,val_acc,oracle_acc,gain_disabled_delta,sim_result_disabled_delta,sim_disabled_delta,choice_without_sim_delta,final_read_mode,credit_items,credit_staleness_mean,credit_age_max,ce_loss,sim_loss,expected_choice_loss,non_expected_primitive_loss,expected_active_loss,non_expected_active_loss,non_expected_tape_loss,non_expected_transform_loss,primitive_usage_diversity,cell_choice_diversity,active_budget,tape_budget,layer_action_diversity,min_transform_loss,eff_lambda_choice,eff_lambda_non_expected_primitive,eff_lambda_primitive_usage_diversity,eff_lambda_cell_choice_diversity,eff_lambda_non_expected_active,eff_lambda_non_expected_tape,eff_lambda_non_expected_transform,eff_lambda_active_budget,eff_lambda_tape_budget,eff_lambda_layer_action_diversity,weighted_ce_loss,weighted_sim_loss,weighted_expected_choice_loss,weighted_expected_active_loss,weighted_non_expected_primitive_loss,weighted_non_expected_active_loss,weighted_non_expected_tape_loss,weighted_non_expected_transform_loss,weighted_primitive_usage_diversity,weighted_cell_choice_diversity,weighted_active_budget,weighted_tape_budget,weighted_layer_action_diversity,weighted_min_transform_loss,loss_accounting_error
1,1.0,1.9676662385463715,0.489296875,0.491796875,0.99609375,0.99609375,0.736328125,1.0,0.9949242472648621,0.5732545852661133,0.40494537353515625,0.3454613983631134,0.24959322810173035,1.1555507183074951,16.0,16.0,0.6142853498458862,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.40129756927490234,0.9854158163070679,1.200123906135559,1.0,0.9949242472648621,0.99609375,0.5732545852661133,0.08363200724124908,0.41424560546875,0.37653762102127075,0.1639975905418396,0.41192442178726196,0.04754035919904709,0.9999999925494194,0.8836615085601807,0.5763465166091919,0.07156258821487427,0.24741080403327942,0.6634153723716736,0.029530638828873634,0.012784612365067005,0.029786543920636177,0.012685895897448063,0.029697556048631668,0.012517767958343029,-0.018024813383817673,0.011700973846018314,0.8568737030774355,1.0,0.7121192589402199,0.2953639294207096,0.07374522756785154,4.725822856426239,0.8782315816171468,0.7416869224658876,0.6749727807426825,1.182652622461319,0.7003551661968231,0.491796875,1.0,0.005364954471588135,0.004100978374481201,0.009383976459503174,0.0445769727230072,last,1.0,0.0,0.0,0.7030659580230713,0.04738075498491526,0.4607031123805791,0.6977026151865721,0.9761589294672013,0.2877167584002018,0.07326773956418037,0.45409124046564103,0.12197209009435028,0.0781234710663557,0.014302473966963589,0.0034797478467226027,0.0,0.0,1.182652622461319,0.1854217306164719,0.037084346791646114,0.037084346791646114,0.013499455264318385,0.03374863959063077,0.013499455264318385,0.013499455264318385,0.013499455264318385,0.037084346791646114,0.7030659580230713,0.00473807557951659,1.0388266440015286,0.04880794731900096,0.15037828452128849,0.003983472027375683,0.0025210843992317677,0.00608886367703235,0.00589432137685435,0.003095012084748916,0.00021731644214355582,4.924134088724941e-05,0.0,0.0,1.7753691627930834e-08
2,0.92,0.7713599085807801,0.54703125,0.670703125,1.0,1.0,0.551513671875,1.0,0.9986566305160522,0.7792568206787109,0.29070794582366943,0.40790101885795593,0.301391065120697,1.1136513948440552,16.0,16.0,0.5033117532730103,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.3970836400985718,0.9841914176940918,1.731889009475708,1.0,0.9986566305160522,1.0,0.7792568206787109,0.13236695528030396,0.4066162109375,0.3640362024307251,0.2058429718017578,0.3653829097747803,0.06473790109157562,0.9999999850988388,0.8090223670005798,0.5571668148040771,0.050807349383831024,0.23489885032176971,0.6312384605407715,0.05083145201206207,0.018897296860814095,0.0509515255689621,0.01906273327767849,0.05062677711248398,0.018538298085331917,0.0011152774095535278,0.008887369185686111,0.9918842709064484,1.0,0.4905449333786964,0.34039038509130476,0.06041077204048634,5.446246218681336,0.9988557255268097,0.32989654183387757,0.8350291466712951,1.001716411113739,0.6352494835853577,0.670703125,1.0,0.006927788257598877,-0.0012278556823730469,0.008477330207824707,0.038798410445451736,last,1.0,0.0,0.0,0.6844673919677734,0.02269282631576061,0.011130068545462564,0.45712233394384383,0.39486783623695376,0.31747198015451433,0.05799860965460539,0.35021701872348787,0.0030296441452810543,0.0520677774399519,0.02578181928023696,0.0021121922461315988,0.0,0.0,1.001716411113739,0.08247413545846939,0.0164948274102062,0.0164948274102062,0.016700582578778267,0.04175145797431469,0.016700582578778267,0.016700582578778267,0.016700582578778267,0.0164948274102062,0.6844673919677734,0.0022692826692946254,0.011150149507448076,0.019743392150849103,0.03871783474460244,0.0053041384043172,0.002424245721194893,0.005852994625456631,6.700832070061224e-05,0.0008970199650502763,0.0004311025244533084,3.535104979164316e-05,0.0,0.0,3.0701521325227077e-09
3,0.8464,0.5680427441000938,0.75609375,0.836328125,1.0,1.0,0.357177734375,1.0,0.9990034103393555,0.8275389075279236,0.260331928730011,0.3906583786010742,0.3490096926689148,0.7864980697631836,14.0,6.0,0.3573607802391052,3.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.40159061551094055,0.9845013618469238,1.9217109680175781,1.0,0.9990034103393555,1.0,0.8275389075279236,0.18649834394454956,0.4210205078125,0.465151846408844,0.11077240854501724,0.37029916048049927,0.05377660691738129,1.0000000223517418,0.9161902666091919,0.5396996736526489,0.05377514287829399,0.2196958065032959,0.6061503291130066,0.06772664189338684,0.039707742631435394,0.06805545091629028,0.03958584740757942,0.0675727054476738,0.0395122691988945,0.042055223137140274,0.0327109731733799,0.9959526127576828,1.0,0.4101800653338432,0.3142827558517456,0.05194542530924082,5.028524093627929,0.9989135885238647,0.15756296038627624,0.7934738147258759,1.0016296195983887,0.39832531213760375,0.836328125,1.0,0.018106788396835327,0.00414004921913147,0.04961225390434265,0.028460711240768433,last,1.0,0.0,0.0,0.5244585794210433,0.017684482922777533,0.004617010478978045,0.3711285808682442,0.21983158573508263,0.28140466928482055,0.04418433196842671,0.2642534849047661,6.485564658817111e-05,0.031197173930704595,0.018064174335449934,0.0013701415318064392,0.0,0.0,1.0016296195983887,0.03939074009656906,0.007878148129675537,0.007878148129675537,0.01586947581730783,0.0396736915409565,0.01586947581730783,0.01586947581730783,0.01586947581730783,0.007878148129675537,0.5244585794210433,0.001768448312068358,0.004624754650576506,0.010991579499095678,0.015221704565919935,0.004466952518559992,0.0017535483406390996,0.004193972826469689,9.191603316804908e-07,0.0002535559482203098,0.0002869704850309063,2.1757251961389556e-05,0.0,0.0,1.1201769511970383e-09
4,0.778688,0.4050495585799217,0.8415625,0.869921875,1.0,1.0,0.3701171875,1.0,0.9995957612991333,0.8584184646606445,0.23429295420646667,0.3825747072696686,0.38313233852386475,0.6188382506370544,14.0,7.0,0.3749128580093384,3.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.40467360615730286,0.9833354949951172,1.8555066585540771,1.0,0.9995957612991333,1.0,0.8584184646606445,0.28001657128334045,0.43328857421875,0.4501773715019226,0.08219151198863983,0.3873305320739746,0.08030053973197937,0.9999999552965164,0.9744570255279541,0.535331130027771,0.05687275528907776,0.20661833882331848,0.5818094611167908,0.08370103687047958,0.0558004267513752,0.08420909196138382,0.05471312627196312,0.08375142514705658,0.055462546646595,0.0817817747592926,0.050953105092048645,0.9984309643507003,1.0,0.37332608699798586,0.31114551693201065,0.057496960312128066,4.978328280448913,0.9989470416307449,0.09973982378840446,0.7879827833175659,1.0015794336795807,0.3167538374662399,0.869921875,1.0,0.00417172908782959,0.002657979726791382,0.01762092113494873,0.02244529128074646,last,1.0,0.0,0.0,0.3741512531042099,0.015208412306383251,0.0024005187524016947,0.3316524422168732,0.1687447991967201,0.2753293913602829,0.04497582010924816,0.23354129061102868,0.0,0.025232011321932077,0.017232576804235577,0.0018114162608981132,0.0,0.0,1.0015794336795807,0.024934955947101115,0.0049869912769645456,0.0049869912769645456,0.015759655199944975,0.03939914010465145,0.015759655199944975,0.015759655199944975,0.015759655199944975,0.0049869912769645456,0.3741512531042099,0.0015208412462379783,0.002404488577885786,0.008437240133062004,0.008315268787555397,0.004340393622405827,0.0017728309461381285,0.0036818613996729256,0.0,0.00012493326401454396,0.000271890418662224,2.8560787504829933e-05,0.0,0.0,3.7074278091964175e-09
5,0.7163929600000001,0.3278660595417023,0.881015625,0.882421875,1.0,1.0,0.33935546875,1.0,0.9995909929275513,0.8728339672088623,0.21447888016700745,0.3853698670864105,0.40015125274658203,0.556219220161438,13.0,5.0,0.34496837854385376,3.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.40560251474380493,0.9809563159942627,1.8880038261413574,1.0,0.9995909929275513,1.0,0.8728339672088623,0.3621266186237335,0.42462158203125,0.396284818649292,0.14641648530960083,0.35305681824684143,0.10424187779426575,1.0,0.9983853101730347,0.5106974840164185,0.057389404624700546,0.1944921314716339,0.5564812421798706,0.10008794069290161,0.07015705108642578,0.10072387754917145,0.0680311992764473,0.10026013106107712,0.06934145838022232,0.11633152514696121,0.06735101342201233,0.9990894138813019,1.0,0.35861552000045777,0.2934814986586571,0.05703625313937664,4.695704026222229,0.9989558535814286,0.08428667545318604,0.7547948336601258,1.0015662181377412,0.2891243427991867,0.882421875,1.0,0.0010825395584106445,-8.216500282287598e-05,0.008979737758636475,0.021876510232686996,last,1.0,0.0,0.0,0.3027972508966923,0.013468533121049404,0.0010359932533901884,0.3159172758460045,0.14628980174660683,0.2552538800239563,0.039156964793801305,0.19913773745298385,0.0,0.027242153231054545,0.012941759349778294,0.0017733994137961418,0.0,0.0,1.0015662181377412,0.02107166886329651,0.004214333863928914,0.004214333863928914,0.01509589639492333,0.03773974247276783,0.01509589639492333,0.01509589639492333,0.01509589639492333,0.004214333863928914,0.3027972508966923,0.0013468533358536661,0.0010376502192229963,0.007314490182325244,0.006689102444797754,0.00385592645034194,0.0014795354974921793,0.0030086383433081208,0.0,0.00011386354148271494,0.0001959356242150534,2.6812940450327006e-05,0.0,0.0,6.551997833170731e-11
