epoch,tau,train_loss,train_acc,best_acc,program_recovery_rate,expected_edge_recovery,expected_any_recovery,expected_candidate_present,expected_edge_choice_mass,expected_edge_active,transform_mass,skip_mass,disable_mass,choice_entropy,active_cells,expected_top_cells,primitive_top_share,active_edges_per_target,final_read_last,final_read_mean,final_read_learned,state_norm_none,state_norm_layernorm,slot_address_used_by_controller,slot_address_used_by_executor,primitive_embedding_rank,primitive_pair_cos_mean,primitive_pair_cos_max,usage_entropy,action_L0_0_1_diff_present,action_L0_0_1_diff_choice_mass,action_L0_0_1_diff_recovery,action_L0_0_1_diff_active,action_L0_0_1_diff_tape,action_L0_2_3_diff_present,action_L0_2_3_diff_choice_mass,action_L0_2_3_diff_recovery,action_L0_2_3_diff_active,action_L0_2_3_diff_tape,action_L1_1_3_product_present,action_L1_1_3_product_choice_mass,action_L1_1_3_product_recovery,action_L1_1_3_product_active,action_L1_1_3_product_tape,semantic_grid_mismatch,grid_candidate_usage,semantic_candidate_usage,usage_candidate_usage,random_candidate_usage,scanner_source_mass_sum,edge_scale_mean,cell_output_gate_mean,cell_tape_weight_mean,cell_write_mass_mean,target_write_gate_mean,edge_pair_bias_expected,edge_pair_bias_std,write_pair_bias_expected,write_pair_bias_std,phase_pair_bias_expected,phase_pair_bias_std,cell_output_pair_bias_expected,cell_output_pair_bias_std,signal_expected_choice_mass,signal_candidate_present,signal_primitive_top_share,signal_active_mean,signal_tape_mean,signal_active_cells_soft,adaptive_recovery_gate,adaptive_collapse_gate,adaptive_sparse_gate,adaptive_choice_boost,val_loss,val_acc,oracle_acc,gain_disabled_delta,sim_result_disabled_delta,sim_disabled_delta,choice_without_sim_delta,final_read_mode,credit_items,credit_staleness_mean,credit_age_max,ce_loss,sim_loss,expected_choice_loss,non_expected_primitive_loss,expected_active_loss,non_expected_active_loss,non_expected_tape_loss,non_expected_transform_loss,primitive_usage_diversity,cell_choice_diversity,active_budget,tape_budget,layer_action_diversity,min_transform_loss,eff_lambda_choice,eff_lambda_non_expected_primitive,eff_lambda_primitive_usage_diversity,eff_lambda_cell_choice_diversity,eff_lambda_non_expected_active,eff_lambda_non_expected_tape,eff_lambda_non_expected_transform,eff_lambda_active_budget,eff_lambda_tape_budget,eff_lambda_layer_action_diversity,weighted_ce_loss,weighted_sim_loss,weighted_expected_choice_loss,weighted_expected_active_loss,weighted_non_expected_primitive_loss,weighted_non_expected_active_loss,weighted_non_expected_tape_loss,weighted_non_expected_transform_loss,weighted_primitive_usage_diversity,weighted_cell_choice_diversity,weighted_active_budget,weighted_tape_budget,weighted_layer_action_diversity,weighted_min_transform_loss,loss_accounting_error
1,1.0,2.433977292776108,0.501328125,0.5109375,0.9986979166666666,0.9986979166666666,0.4684244791666667,1.0,0.9917857845624288,0.44959690173467,0.23734664916992188,0.4923609346151352,0.27029241621494293,1.2868109941482544,15.0,8.5,0.3685319572687149,3.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4046920835971832,0.9847191572189331,2.419499635696411,1.0,0.9867217540740967,0.99609375,0.4375962018966675,0.061084114015102386,1.0,0.9927769899368286,1.0,0.4200514554977417,0.07268889993429184,1.0,0.9958586096763611,1.0,0.49114304780960083,0.05403558909893036,0.422882080078125,0.2919371724128723,0.42384108155965805,0.2501360587775707,0.03408569097518921,1.0000000037252903,0.84066241979599,0.34694160521030426,0.02132363896816969,0.1511969342827797,0.460462361574173,0.03142157196998596,0.01901191659271717,0.03191550448536873,0.019038226455450058,0.03224476799368858,0.019154783338308334,-0.0279522817581892,0.0030568186193704605,0.821859175786376,1.0,0.5296055978536606,0.22744655564427377,0.04448410864919424,3.639144892692566,0.8682118516042828,0.8026477841357701,0.5469290792569518,1.1976822221279144,0.6955944955348968,0.5109375,1.0,0.0005061030387878418,0.00012367963790893555,0.001671433448791504,0.04068451747298241,last,1.0,0.0,0.0,0.6966730690002442,0.07299341104924678,0.5904685829393566,0.49851947627961635,1.1774993973970413,0.2179434609413147,0.04209117215126753,0.38820902556180953,0.07192548598628491,0.06087553780525923,0.034895344600081445,0.002008562970731873,0.0,0.0,1.1976822221279144,0.5618534432415617,0.08026477930674446,0.08026477930674446,0.09844723829999566,0.1093858175596688,0.04375432533677667,0.13673226981423794,0.06563148820248899,0.04013238965337223,0.6966730690002442,0.0072993412194773555,1.2920649122819305,0.05887497108429671,0.32023670634454904,0.02114024696566048,0.004264988141185313,0.016423360560438596,0.007061174253867648,0.005142405313754352,0.004680311796837486,0.0001157721131028211,0.0,0.0,3.3700763513166976e-08
2,0.92,0.8625048625469208,0.501953125,0.5109375,1.0,1.0,0.246826171875,1.0,0.9971849918365479,0.6063420573870341,0.12460819818079472,0.6120471358299255,0.2633446604013443,1.4361730813980103,10.0,3.0,0.24657662212848663,2.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4026186168193817,0.9852413535118103,2.644444227218628,1.0,0.9954880475997925,1.0,0.5700353980064392,0.039064906537532806,1.0,0.9982027411460876,1.0,0.5785528421401978,0.0436578243970871,1.0,0.9978641867637634,1.0,0.6704379320144653,0.055248212069272995,0.41937255859375,0.3101305812597275,0.49009884893894196,0.16693652793765068,0.03283403068780899,0.9999999888241291,0.7597382366657257,0.26849640905857086,0.010950725059956312,0.14202717319130898,0.4252270460128784,0.05742477625608444,0.03588114306330681,0.05840621516108513,0.03588107228279114,0.05873643979430199,0.035688869655132294,-0.0440678671002388,0.012324481271207333,0.9822904276847839,1.0,0.27309536799788475,0.19146678015589713,0.015449656313285232,3.0634684944152832,0.9987083947658539,0.567543840110302,0.5869351959228516,1.001937404870987,0.6935297548770905,0.504296875,1.0,-0.00018584728240966797,1.8596649169921875e-05,0.0003173947334289551,0.027321597561240196,last,1.0,0.0,0.0,0.6957937812805176,0.030867531932890414,0.024143772795796395,0.18476361855864526,0.6572772306203842,0.15801333025097847,0.011489297072403133,0.1590629678964615,0.00035745111594223997,0.030295450016856195,0.02241055427119136,0.00019929624169890304,0.0,0.0,1.001937404870987,0.3972806823253632,0.05675438467413187,0.05675438467413187,0.10564833976328374,0.11738704085350037,0.04695481467992067,0.1467337989807129,0.07043222218751907,0.028377192337065937,0.6957937812805176,0.003086753240786493,0.024192315847612916,0.03286386206746102,0.075947793610394,0.016702613681554793,0.0013514853606466203,0.00748122307471931,2.603376795718759e-05,0.0017552239436190574,0.0032896838267333804,1.4093165627855342e-05,0.0,0.0,3.207094589896542e-10
3,0.8464,0.7888632476329803,0.50375,0.5203125,1.0,1.0,0.190185546875,1.0,0.9989546537399292,0.7047533988952637,0.08766353689134121,0.6645787954330444,0.24775764346122742,1.3154590129852295,7.5,2.5,0.26009614765644073,1.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4000420868396759,0.9818664193153381,2.5826876163482666,1.0,0.9993689060211182,1.0,0.6714913845062256,0.02442011795938015,1.0,0.9995166659355164,1.0,0.6944726705551147,0.02674427442252636,1.0,0.9979783892631531,1.0,0.7482961416244507,0.04754817485809326,0.43463134765625,0.406745508313179,0.3976149559020996,0.16858749464154243,0.027052031829953194,0.9999999906867743,0.6923040151596069,0.23030079901218414,0.0066739157773554325,0.14509966224431992,0.4184863418340683,0.07824245095252991,0.049629949033260345,0.07938660681247711,0.04972809925675392,0.07985017448663712,0.049234844744205475,-0.050346702337265015,0.01974879950284958,0.9925988548994065,1.0,0.24933561488986014,0.18494500651955603,0.008605299689806998,2.9591201019287108,0.9988671630620957,0.49736247956752777,0.5785939007997513,1.0016992568969727,0.6932855546474457,0.5203125,1.0,0.0006277561187744141,0.0007842779159545898,0.0012850761413574219,0.027865728363394737,last,1.0,0.0,0.0,0.6942465209960937,0.01985612655058503,0.009499279172159732,0.10731745533645153,0.43670942902565,0.13813419222831727,0.005581525722518564,0.09367834612727165,0.0,0.02580385971814394,0.022333581503480672,3.7284341378835964e-05,0.0,0.0002320733666419983,1.0016992568969727,0.3481537306308746,0.04973624862730503,0.04973624862730503,0.10414690606296062,0.11571878157556056,0.046287510991096494,0.14464847519993781,0.06943126648664474,0.024868124313652516,0.6942465209960937,0.0019856126978993415,0.009515681727789342,0.021835471857339143,0.03738523345440626,0.014388294788077474,0.0006462515908060595,0.004337650046218187,0.0,0.001287004169425927,0.0032306124945171177,2.5922880462303512e-06,0.0,2.3207336698760626e-06,7.886916675303723e-10
4,0.778688,0.7678856855630875,0.52171875,0.55703125,1.0,1.0,0.18766276041666666,1.0,0.9988236427307129,0.7686008413632711,0.09095017984509468,0.67351895570755,0.23553088307380676,1.2519407272338867,7.5,2.5,0.28545643389225006,1.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.40046072006225586,0.980863630771637,2.5002894401550293,1.0,0.9994218349456787,1.0,0.7340298891067505,0.02410142868757248,1.0,0.9994632005691528,1.0,0.7584266662597656,0.026982076466083527,1.0,0.9975858926773071,1.0,0.8133459687232971,0.03295174986124039,0.4322509765625,0.40389542281627655,0.3979134261608124,0.16894219815731049,0.02924896590411663,1.000000013038516,0.6608720421791077,0.22658437490463257,0.005649692611768842,0.14804784208536148,0.413789838552475,0.0973428413271904,0.06238366663455963,0.09942086786031723,0.06278237700462341,0.09964592754840851,0.06191703677177429,-0.053230416029691696,0.026200899854302406,0.9958242481946945,1.0,0.26275315567851065,0.18038465902209283,0.005869966894388199,2.886154525279999,0.998912211060524,0.5389806768298149,0.5726886850595474,1.001631679534912,0.6835798144340515,0.55703125,1.0,0.0017290711402893066,0.0018510818481445312,0.0021665096282958984,0.0300749558955431,last,1.0,0.0,0.0,0.6890162086486816,0.017931108120828865,0.0055695538385771215,0.09001511320471764,0.3194336548447609,0.1252160497009754,0.0035036706156097355,0.07289088122546673,0.0,0.02823191924020648,0.023298525791615246,1.0127402692887699e-05,0.0,0.006632578819990158,1.001631679534912,0.3772864681482315,0.05389806844294071,0.05389806844294071,0.10308396704494953,0.11453773818910122,0.04581509359180927,0.14317217126488685,0.06872264072299003,0.026949034221470356,0.6890162086486816,0.001793110837461427,0.005578782845987007,0.01597168305888772,0.03394648542627692,0.012908569732680918,0.00040133568312739954,0.0033396194921806455,0.0,0.001526943224016577,0.0033359295828267934,6.960939009559297e-07,0.0,6.632578638914311e-05,4.849329715561623e-09
5,0.7163929600000001,0.7395848715305329,0.583359375,0.64140625,1.0,1.0,0.19034830729166666,1.0,0.9982348283131918,0.8260724941889445,0.15404054522514343,0.5683245956897736,0.2776348441839218,1.203779697418213,7.5,2.5,0.25629279017448425,1.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.40036290884017944,0.9818806648254395,2.457646131515503,1.0,0.9995894432067871,1.0,0.8105199337005615,0.032731421291828156,1.0,0.9996278285980225,1.0,0.822622537612915,0.03401803970336914,1.0,0.9954872131347656,1.0,0.8450750112533569,0.08301711827516556,0.415618896484375,0.3370594382286072,0.48079265654087067,0.16867394745349884,0.013473959639668465,1.0000000018626451,0.6376002132892609,0.24809449166059494,0.0084081229288131,0.15282905288040638,0.39650365710258484,0.11847813427448273,0.07625803351402283,0.12206094712018967,0.07744254171848297,0.12288402020931244,0.07608436048030853,-0.05745376646518707,0.03415234386920929,0.9959138268232346,1.0,0.2685443794727325,0.17590182915329933,0.006241956446319819,2.814429292678833,0.9989132851362228,0.5567532056570053,0.5668353319168091,1.001630071401596,0.6264601528644562,0.64140625,1.0,0.006572127342224121,0.006791949272155762,0.009155631065368652,0.03137299790978432,last,1.0,0.0,0.0,0.6627387142181397,0.017325521185994147,0.006430470328778029,0.09044669911265374,0.24082651615142822,0.11447123147547245,0.003487260676920414,0.08963967561721801,0.0,0.030873797796666623,0.025034694354981183,1.2514001678027853e-05,0.0,6.343305110931397e-05,1.001630071401596,0.3897272378206253,0.055675321407616135,0.055675321407616135,0.10203036390244961,0.11336706794798374,0.045346825420856475,0.14170883297920228,0.06802023850381374,0.027837660703808068,0.6627387142181397,0.0017325521411839873,0.006441192690981552,0.012041326016187667,0.03521880626678467,0.011681912215426565,0.00039525923697510736,0.004062858861871064,0.0,0.001723356192233041,0.0035474064969457687,8.503591101316488e-07,0.0,6.343304994516075e-07,2.5041941853487515e-09
6,0.6590815232000001,0.6443045353889465,0.71328125,0.73671875,1.0,1.0,0.1943359375,1.0,0.99843696753184,0.8635068933169047,0.21165195479989052,0.46310123801231384,0.32524678856134415,0.9516460001468658,6.0,2.5,0.25739267468452454,1.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.39882686734199524,0.9813690781593323,2.577202081680298,1.0,0.9996017217636108,1.0,0.8558153510093689,0.020774774253368378,1.0,0.9996235370635986,1.0,0.8576803207397461,0.022728897631168365,1.0,0.9960856437683105,1.0,0.8770250082015991,0.29813113808631897,0.442138671875,0.31768427789211273,0.4680093005299568,0.1713889241218567,0.04291750490665436,1.0000000074505806,0.6641505360603333,0.2669772654771805,0.013805377297103405,0.16590289399027824,0.3967106118798256,0.1478331834077835,0.09642942994832993,0.15347357094287872,0.09792783111333847,0.15303289890289307,0.0956258624792099,-0.06429313868284225,0.04434214159846306,0.9959178447723389,1.0,0.2568615120649338,0.1795440112054348,0.01117578529752791,2.8727041816711427,0.9989133548736572,0.5207653650641442,0.5715920305252076,1.0016299700737,0.52669178545475,0.73671875,1.0,0.007393956184387207,0.005825459957122803,0.012166440486907959,0.030392011627554893,last,1.0,0.0,0.0,0.5654759392142296,0.019385592490434648,0.007930571990436874,0.09671450152993202,0.172146185785532,0.11290316917002201,0.00389083671849221,0.14561540722846986,0.0,0.031340788956731556,0.03314704203978181,6.381460523698479e-05,0.0,0.0,1.0016299700737,0.3645357495546341,0.05207653746008873,0.05207653746008873,0.10288656957447528,0.11431840792298317,0.04572736136615276,0.1428980076313019,0.06859104208648205,0.026038268730044365,0.5654759392142296,0.0019385592837352305,0.00794383260945324,0.008607309460639954,0.03523711226880551,0.011617234470322728,0.00044474542984971775,0.00666055413428694,0.0,0.0016367906436789781,0.00473807543516159,4.3847553820342e-06,0.0,0.0,2.3165990237217216e-09
1,1.0,2.4347767651081087,0.500390625,0.510546875,1.0,1.0,0.4771321614583333,1.0,0.9943687915802002,0.44870378573735553,0.23807695508003235,0.49098899960517883,0.27093406021595,1.2769142389297485,15.0,9.0,0.37338345497846603,3.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4048577845096588,0.9849867224693298,2.4105517864227295,1.0,0.9930787086486816,1.0,0.43706732988357544,0.06084197014570236,1.0,0.9939793944358826,1.0,0.41703230142593384,0.07169234752655029,1.0,0.9960482716560364,1.0,0.4920117259025574,0.054888829588890076,0.423065185546875,0.2869090139865875,0.4208207130432129,0.25844627618789673,0.03382396697998047,0.9999999701976776,0.8401560485363007,0.3470613807439804,0.021331376396119595,0.15113858878612518,0.460431843996048,0.03139042481780052,0.01899844780564308,0.03185640648007393,0.019006771966814995,0.032182417809963226,0.01913933828473091,-0.027949120849370956,0.0030324929393827915,0.8218889405578375,1.0,0.5300856506824494,0.22746876403689384,0.04450791887938976,3.6395002365112306,0.8682127862051129,0.8032766465167515,0.5469574087485671,1.1976808273792268,0.6954876184463501,0.510546875,1.0,0.00014287233352661133,-0.0002478957176208496,0.0015657544136047363,0.04060971736907959,last,1.0,0.0,0.0,0.6966997337341309,0.07302740976214409,0.59059295412153,0.49921243362128737,1.1785387653112411,0.2180054458975792,0.04212101861834526,0.38861098542809486,0.0720804270496592,0.0608750157058239,0.03490049576386809,0.002010008097568061,0.0,0.0,1.1976808273792268,0.5622936432127608,0.0803276660067786,0.0803276660067786,0.0984523374773562,0.10939148365170695,0.04375659165438264,0.13673935218714178,0.06563488745538053,0.0401638330033893,0.6966997337341309,0.007302741054445505,1.2921893430687488,0.05892693929374218,0.32077908104485686,0.021148140483273892,0.004268857965762436,0.016443840073770845,0.007075510428949201,0.0051452962973507965,0.004681359464884735,0.00011588439822730834,0.0,0.0,3.7799965380003187e-08
2,0.92,0.8616113227605819,0.501640625,0.510546875,1.0,1.0,0.23958333333333334,1.0,0.9969971179962158,0.6066466371218363,0.124118622392416,0.6116463243961334,0.26423509418964386,1.3897496461868286,10.0,2.5,0.24591998755931854,2.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.4029715955257416,0.9849659204483032,2.635526180267334,1.0,0.9946831464767456,1.0,0.5720393657684326,0.039286889135837555,1.0,0.9982795715332031,1.0,0.5773306488990784,0.04317323490977287,1.0,0.9980286359786987,1.0,0.670569896697998,0.05365349352359772,0.419219970703125,0.2814487814903259,0.5265397131443024,0.16829527914524078,0.02371623646467924,1.0000000102445483,0.7591694593429565,0.26883362233638763,0.010876418324187398,0.14189939945936203,0.42488932609558105,0.05752106383442879,0.03594275191426277,0.05857956409454346,0.03594177961349487,0.058886490762233734,0.03575180843472481,-0.04404675215482712,0.012280023656785488,0.9825128877162933,1.0,0.27132573053240777,0.19142748773097992,0.015402693208307028,3.0628397822380067,0.9987119019031525,0.5624229589104652,0.5868866151571274,1.0019321405887605,0.6935435831546783,0.50703125,1.0,-0.0003234744071960449,0.00019872188568115234,0.0004245638847351074,0.028414374217391014,last,1.0,0.0,0.0,0.6957924842834473,0.030963239427655935,0.02405631429515779,0.18456390336155892,0.6581337267160415,0.15800492092967033,0.011466657812707125,0.15910619728267192,0.0003399961716786493,0.02987791482359171,0.022349828146398066,0.00019788839686952998,0.0,0.0,1.0019321405887605,0.3936960670351982,0.05624229684472084,0.05624229684472084,0.10563959501683712,0.11737732455134392,0.04695092804729938,0.14672165378928184,0.07042639218270778,0.02812114842236042,0.6957924842834473,0.003096323977224529,0.02410452571231872,0.03290668696165085,0.07514756377786398,0.01670030677691102,0.0013487098301993683,0.007482678475789726,2.458050215864205e-05,0.0017129596404265612,0.0032805116078816355,1.399249687892734e-05,0.0,0.0,1.28216937067549e-09
3,0.8464,0.7863787662982941,0.50609375,0.520703125,1.0,1.0,0.19026692708333334,1.0,0.9990531802177429,0.7051409482955933,0.08745123445987701,0.6642252802848816,0.2483234778046608,1.3084598779678345,7.5,2.5,0.2637777179479599,1.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.40070098638534546,0.9798555970191956,2.583080291748047,1.0,0.9992561340332031,1.0,0.670923113822937,0.024377766996622086,1.0,0.9994432330131531,1.0,0.6952682733535767,0.02690526470541954,1.0,0.9984601736068726,1.0,0.7492314577102661,0.04650629311800003,0.423553466796875,0.4094047546386719,0.3957449495792389,0.1684376820921898,0.026412611827254295,0.9999999981373549,0.690354973077774,0.23076339066028595,0.006643841275945306,0.14487949386239052,0.4180135428905487,0.07830601185560226,0.049764394760131836,0.0795523151755333,0.04981667548418045,0.07989038527011871,0.04932756349444389,-0.050391219556331635,0.01974315568804741,0.9929864031076431,1.0,0.24009972289204598,0.18508208319544792,0.008568305131047964,2.961313343048096,0.9988726526498795,0.46866147726774215,0.5787748324871064,1.0016910207271577,0.6932486474514008,0.520703125,1.0,0.0007715821266174316,0.0009027719497680664,0.0014926791191101074,0.027943244203925133,last,1.0,0.0,0.0,0.6942823600769042,0.01999761423096061,0.00906072654761374,0.10808737330138683,0.4359084561467171,0.1382392628490925,0.0055766940722242,0.09343615762889385,0.0,0.02421568525955081,0.022389036510139702,3.7320508836273804e-05,0.0,0.0002476479113101959,1.0016910207271577,0.3280630311369896,0.046866148486733435,0.046866148486733435,0.10417947426438331,0.11575496800243855,0.04630198545753956,0.1446937081217766,0.06945297844707966,0.023433074243366717,0.6942823600769042,0.001999761462211609,0.009076317825820296,0.021795423161238434,0.03546411344781518,0.014403914995491506,0.0006459239654941485,0.0043279177416116,0.0,0.001138277248828672,0.0032396818418055774,2.595918282963794e-06,0.0,2.476479035067314e-06,2.1337547284616676e-09
4,0.778688,0.7679822319746017,0.520625,0.556640625,1.0,1.0,0.18790690104166666,1.0,0.9988319476445516,0.7693508068720499,0.09119700640439987,0.6739109754562378,0.23489202558994293,1.2562624216079712,7.5,2.5,0.27619752287864685,1.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.40145593881607056,0.9778832197189331,2.512094259262085,1.0,0.9993795156478882,1.0,0.7354981899261475,0.02420024573802948,1.0,0.9994263648986816,1.0,0.7598927021026611,0.027186762541532516,1.0,0.997689962387085,1.0,0.8126615285873413,0.0333574041724205,0.420867919921875,0.39385533332824707,0.40712571144104004,0.17041748762130737,0.028601461555808783,0.9999999939464033,0.6584910154342651,0.22556261718273163,0.005675014341250062,0.14801296219229698,0.41337138414382935,0.09755344688892365,0.06249961256980896,0.09966820478439331,0.06282313913106918,0.09981051832437515,0.061968788504600525,-0.053278401494026184,0.026217173784971237,0.995784649848938,1.0,0.26182564854621887,0.18044000074267388,0.005851152571849525,2.887040014266968,0.9989116168022156,0.5360499024391174,0.5727604806423188,1.001632571220398,0.6835237622261048,0.556640625,1.0,0.0016217827796936035,0.0019777417182922363,0.002350747585296631,0.029290851205587387,last,1.0,0.0,0.0,0.689150972366333,0.01787250306457281,0.0057665004581212995,0.09012686043977737,0.3185372111201286,0.1252223240584135,0.0035000222898088395,0.07268793746829033,0.0,0.02790280817076564,0.023373524844646453,1.015398619529151e-05,0.0,0.006866001188755035,1.001632571220398,0.3752349254488945,0.0536049909517169,0.0536049909517169,0.10309689052402973,0.11455209769308566,0.04582083750516176,0.1431901201605797,0.06873125590384006,0.02680249547585845,0.689150972366333,0.001787250330671668,0.005776096588233486,0.015926860831677915,0.03377705479040742,0.012910899082198739,0.0004009736984153278,0.0033307403535582127,0.0,0.0015049677167553455,0.0033470582659356294,6.980141043300136e-07,0.0,6.866001040634729e-05,7.409572955197063e-11
